ID_Herramienta;ID_Encuestado;Plataforma (actual);Software utilizado;Framework -Librerias;Bases de Datos;QA-Testing
3418;3418;Docker, Linux, Microcontroladores, Windows Server;Bash/Shell, CSS, HTML, Javascript, PHP, SQL, TypeScript;Bootstrap, jQuery, React.js;Microsoft SQL Server, MongoDB, MySQL, Oracle;Postman
3419;3419;Amazon Web Services, Docker, Google Cloud Platform, IBM Cloud / Watson, Kubernetes, Linux, OpenShift, Serverless;C, C++, Go, Java, Kotlin, Python, Solidity, SQL;Hibernate, jQuery, Spring;Amazon DynamoDB, Cassandra, ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL, Redis, SQLite, Sybase;Cucumber, Cypress, JUnit, Ranorex, Selenium, SoapUI
3420;3420;Azure, SAP;Ninguno de los anteriores;Ninguno de los anteriores;HANA, Ninguna de las anteriores;Ninguna de las anteriores
3421;3421;Amazon Web Services, Docker, Google Cloud Platform, Serverless;CSS, HTML, Javascript, TypeScript;Next.js, Node.js, React.js;Ninguna de las anteriores;Jest
3422;3422;IBM Cloud / Watson, Linux, OpenShift, Windows Server;Bash/Shell, Python, SQL;Hadoop, Spark;Apache Hive, ElasticSearch, PostgreSQL, Teradata;Ninguna de las anteriores
3423;3423;Amazon Web Services, Azure, Docker, Google Cloud Platform, Linux;Go, Javascript, Python, SQL;Next.js, React.js;PostgreSQL;Cypress, Postman
3424;3424;Linux, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3425;3425;Docker;Java, Kotlin;Hibernate, Node.js, Spring;Sequel Pro;Cypress, JUnit, Postman
3426;3426;Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux;Go, Python;Django;Amazon RDS/Aurora, ElasticSearch, MongoDB;Cypress
3427;3427;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3428;3428;SharePoint Online;HTML, Javascript, SQL, .Net;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores
3429;3429;Linux, VMWare, Windows Server;.NET, C#, Python, SQL, Clarion;.NET Core, Bootstrap, Django;MariaDB, Microsoft SQL Server, MySQL, SQLite;Postman, SoapUI
3430;3430;Ninguna de las anteriores;CSS, HTML, Javascript;WordPress;MariaDB;Ninguna de las anteriores
3431;3431;AIX, Amazon Web Services, Azure, Google Cloud Platform, Linux, Solaris, Windows Server;Bash/Shell, HTML;.NET Core, ;Amazon DynamoDB;Postman
3432;3432;Azure, Windows Server;.NET, C#, COBOL, HTML, SQL;.NET Core;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL;Postman, Swagger
3433;3433;Azure, Docker, Kubernetes, Linux;CSS, Java, Javascript, SQL, TypeScript;Angular, Bootstrap, Hibernate, Node.js;PostgreSQL;Ninguna de las anteriores
3434;3434;Docker, Kubernetes, Linux;Go, Javascript, Kotlin, TypeScript;React.js;MongoDB, MySQL, Redis;Jest, JUnit
3435;3435;Ninguna de las anteriores;Python, R;Ninguno de los anteriores;PostgreSQL;Ninguna de las anteriores
3436;3436;Ninguna de las anteriores;Ninguno de los anteriores;Bootstrap;Ninguna de las anteriores;Ninguna de las anteriores
3437;3437;Docker;Bash/Shell, Groovy, HTML, Java, Javascript, SQL, TypeScript;Angular, Bootstrap, Spring;Oracle;Cucumber, Cypress, JUnit, Spock
3438;3438;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3439;3439;Docker, Windows Server;.NET, C#, CSS, HTML, Javascript, SQL;.NET Core, Bootstrap, jQuery;Microsoft SQL Server, MySQL, SQLite;Ninguna de las anteriores
3440;3440;Google Cloud Platform, Linux, Windows Server, ;Assembler, Javascript, SQL;Ninguno de los anteriores;Microsoft SQL Server;Selenium, Ninguna de las anteriores
3441;3441;Azure, Docker;Bash/Shell, Python, Scala, SQL;Spark;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL;Ninguna de las anteriores
3442;3442;Ninguna de las anteriores;Jquery;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3443;3443;Azure, Linux, VMWare, Windows Server;.NET, Bash/Shell, Python;.NET Core;Microsoft SQL Server;Ninguna de las anteriores
3444;3444;Amazon Web Services, Docker;Java, PHP;Laravel, Spring;ElasticSearch, MongoDB, MySQL;Postman
3445;3445;Amazon Web Services, Docker, Serverless;Python, TypeScript;Node.js, FastAPI;Amazon DynamoDB, PostgreSQL;Jest, Postman, pytest
3446;3446;Azure;HTML, Javascript, Python, SQL, TypeScript;Bootstrap, Django, Node.js, WordPress;MongoDB, MySQL, SQLite;Ninguna de las anteriores
3447;3447;Docker, Google Cloud Platform;HTML, Javascript, SQL, TypeScript;Bootstrap, Node.js, React.js;PostgreSQL;Ninguna de las anteriores
3448;3448;Amazon Web Services, Docker, Serverless;Javascript;Node.js;Amazon DynamoDB;Jest
3449;3449;Salesforce;CSS, HTML, Java, Javascript, SQL;Ninguno de los anteriores;Salesforce;Ninguna de las anteriores
3450;3450;Ninguna de las anteriores;C, C++, R, Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3451;3451;Docker;SQL, TypeScript;Ninguno de los anteriores;Microsoft SQL Server, PostgreSQL;Postman
3452;3452;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3453;3453;Docker, Heroku;Javascript, Ruby;Bootstrap, jQuery, Rails;Amazon RDS/Aurora, ElasticSearch, MySQL, Redis;RSpec
3454;3454;Ninguna de las anteriores;Python;Ninguno de los anteriores;PostgreSQL;Ninguna de las anteriores
3455;3455;Amazon Web Services, Docker;CSS, HTML, Python, SQL;Django, React.js;Amazon RDS/Aurora, Microsoft SQL Server, PostgreSQL;Cypress, Postman
3456;3456;Azure, Qlik Sense;Python, SQL;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores
3457;3457;Amazon Web Services, Docker;Python, SQL;Ninguno de los anteriores;Amazon DynamoDB, MySQL, PostgreSQL, SQLite;Ninguna de las anteriores
3458;3458;Amazon Web Services, Docker, Kubernetes, Linux;Bash/Shell, Java, Javascript, PHP, Python;Laravel, Next.js, Node.js, Spring, Vue.js;Amazon RDS/Aurora, MariaDB, MongoDB, PostgreSQL, Redis;Ninguna de las anteriores
3459;3459;Amazon Web Services, Docker, Google Cloud Platform;Python;Flutter;MySQL;Postman
3460;3460;Linux;Ninguno de los anteriores;Ninguno de los anteriores;MySQL, Ninguna de las anteriores;Ninguna de las anteriores
3461;3461;Ninguna de las anteriores;Java, SQL;Spring;Microsoft SQL Server, MySQL;Ninguna de las anteriores
3462;3462;Amazon Web Services, Docker, Serverless;Java;Hibernate, jQuery, Spring;PostgreSQL, Redis;JUnit, Postman
3463;3463;Amazon Web Services, Docker, OpenShift, Windows Server;Java, SQL;Hibernate, React.js, Spring;ElasticSearch, Microsoft SQL Server, PostgreSQL;JUnit, Postman
3464;3464;Ninguna de las anteriores;Bash/Shell, HTML, Javascript, Python, Mongo;Pandas;MongoDB;Postman, Selenium, Playwright
3465;3465;Amazon Web Services, Docker, Kubernetes, Linux;Java, Javascript, Scala, TypeScript;Node.js, React.js, Spark, Play Framework;Amazon Redshift, Amazon RDS/Aurora, Cassandra, ElasticSearch, MySQL, PostgreSQL, SQLite;Cypress, Jest, JUnit
3466;3466;Firebase;Javascript;Node.js, React.js, React native;Ninguna de las anteriores;Jest
3467;3467;Amazon Web Services, Docker, Linux;PHP;Symfony;Amazon RDS/Aurora, MySQL;PHPUnit
3468;3468;Azure;Java, Javascript;Ninguno de los anteriores;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Cucumber, Postman, Selenium, TFS
3469;3469;Amazon Web Services, Docker, Kubernetes, Linux;Python, SQL;Spark;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, ElasticSearch;Ninguna de las anteriores
3470;3470;SAS | Looker;SQL, SAS;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3471;3471;Ninguna de las anteriores;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;.NET Core, React.js, Nest.js;Microsoft SQL Server, Redis;Ninguna de las anteriores
3472;3472;Amazon Web Services, Linux, Windows Server, MicroStrategy;Bash/Shell, CSS, HTML, Java, Javascript, Python, R, SQL;Bootstrap, Hadoop, jQuery, Node.js;Amazon Redshift, Amazon HBase, Amazon RDS/Aurora, Apache Hive, ElasticSearch, HANA, IBM Db2, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL, Redis, SQLite, Sybase, Teradata;Ninguna de las anteriores
3473;3473;Amazon Web Services, Docker, Kubernetes, Linux, Serverless;Bash/Shell, PHP, Python, SQL;Vue.js;Amazon DynamoDB, Amazon RDS/Aurora, PostgreSQL, Redis;Cypress, JUnit, Postman, Selenium
3474;3474;Docker;.NET, C#, CSS, HTML, Javascript;.NET Core, Angular;PostgreSQL;Xunit
3475;3475;Kubernetes, Linux;Javascript, PHP;Symfony, Frameworks PHP y JavaScript in-house;MySQL;Selenium
3476;3476;Amazon Web Services;Javascript, SQL;Node.js;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, MongoDB, MySQL;Ninguna de las anteriores
3477;3477;Ninguna de las anteriores;CSS, HTML, Javascript;React.js;Ninguna de las anteriores;Ninguna de las anteriores
3478;3478;Google Cloud Platform, Kubernetes, Linux, VMWare;Bash/Shell;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3479;3479;Firebase;Dart;Flutter;Amazon Redshift;Ninguna de las anteriores
3480;3480;Amazon Web Services, Azure, Docker, Linux, VMWare, Windows Server;Python;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores
3481;3481;Amazon Web Services, Docker, Firebase;Java, Kotlin;Vertx;Google Cloud Storage;Postman
3482;3482;Docker, Linux, VMWare, Windows Server;Powershell, Bash;Ninguno de los anteriores;MariaDB, MySQL, PostgreSQL;Postman
3483;3483;Amazon Web Services;CSS, HTML, Java, Javascript, TypeScript;Bootstrap, Next.js, Node.js, React.js, nestJs;MongoDB, PostgreSQL;Jest
3484;3484;Amazon Web Services, Azure, Docker, Kubernetes, Linux, VMWare, Windows Server;Bash/Shell, C, C++, C#, Javascript, Python, SQL;.NET Core, Django, jQuery, Node.js, React.js, TensorFlow;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL;Postman, Puppeteer
3485;3485;Azure;HTML, Java, Javascript;Spring;Oracle;JUnit
3486;3486;Ninguna de las anteriores;SQL;Ninguno de los anteriores;MySQL;Ninguna de las anteriores
3487;3487;Ninguna de las anteriores;C, CSS, HTML, Javascript;WordPress;MongoDB, MySQL;Ninguna de las anteriores
3488;3488;Amazon Web Services, Google Cloud Platform, Heroku;CSS, Javascript, SQL, Apex;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3489;3489;Azure, Google Cloud Platform, Linux;C#, Java, PHP, Python, PROGRESS;.NET Core, Hibernate, Spring, Symfony;MariaDB, Microsoft SQL Server, MongoDB, MySQL;NINGUNO
3490;3490;Docker, Kubernetes, Linux;HTML, Javascript;Node.js, React.js;Microsoft SQL Server, MySQL;Jest
3491;3491;Azure, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3492;3492;Google Cloud Platform, SAP;SQL;SAP;Google Cloud Storage, Bigquery;Ninguna de las anteriores
3493;3493;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;MongoDB;Ninguna de las anteriores
3494;3494;Azure, Firebase, Kubernetes, Microcontroladores;Javascript;Next.js, Node.js, React.js;MySQL;Cypress, Jest
3495;3495;Azure, Linux, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3496;3496;Azure, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3497;3497;;;;;
3498;3498;Amazon Web Services, Mainframe, OpenShift;COBOL, Java, Kotlin;Angular, Spring;MongoDB, Oracle;Ninguna de las anteriores
3499;3499;Amazon Web Services, Docker, Firebase, Kubernetes, Linux;C, C++, C#, CSS, HTML, Javascript, PHP, SQL, TypeScript;.NET Core, Angular, Bootstrap, jQuery, Next.js, Node.js, React.js, WordPress;MariaDB, MongoDB, MySQL, Neo4j, SQLite;Cucumber, Cypress, Jest, JUnit, Karma, Mocha, Postman, Selenium
3500;3500;Linux;CSS, HTML, Javascript, PHP;jQuery, Twig;MariaDB, MySQL;Ninguna de las anteriores
3501;3501;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3502;3502;Docker, Linux, Windows Server;.NET, C#, Go, Javascript, SQL, TypeScript;.NET Core, Bootstrap, React.js;Microsoft SQL Server, MongoDB;Ninguna de las anteriores
3503;3503;Ninguna de las anteriores;CSS, HTML, Javascript, TypeScript;React.js;Ninguna de las anteriores;Jest
3504;3504;Amazon Web Services, Linux;Javascript, PHP;Ninguno de los anteriores;MariaDB, Percona Server;PHPUnit, Selenium
3505;3505;Amazon Web Services, Docker, Google Cloud Platform, Linux, Microcontroladores, VMWare;.NET, C, C++, C#, SQL;Ninguno de los anteriores;Google Cloud Storage, SQLite;Ninguna de las anteriores
3506;3506;Amazon Web Services, Docker, Kubernetes, Linux;Bash/Shell, PHP, Python, SQL;Laravel;Amazon RDS/Aurora, ElasticSearch, MongoDB, MySQL, PostgreSQL;Postman
3507;3507;AIX, Mainframe, Windows Server, AS-400;COBOL, Java, SQL, VBA;Angular;IBM Db2, Microsoft SQL Server, MySQL, Sybase;Ninguna de las anteriores
3508;3508;Amazon Web Services;CSS, HTML, Javascript, TypeScript;Next.js, React.js;Ninguna de las anteriores;Cypress, Jest
3509;3509;Ninguna de las anteriores;Javascript, TypeScript;Ninguno de los anteriores;MongoDB;Appium, Cucumber, Cypress
3510;3510;Amazon Web Services, Firebase, Heroku, Linux;Bash/Shell, CSS, Go, HTML, Javascript, PHP, SQL;Angular, Cordova, jQuery, Laravel, Node.js, Vue.js;Amazon RDS/Aurora, MongoDB, MySQL;Ninguna de las anteriores
3511;3511;Azure, Linux;Ninguno de los anteriores;Ninguno de los anteriores;Microsoft Azure (Tables, CosmosDB, SQL, etc);Ninguna de las anteriores
3512;3512;Azure;.NET, C#, CSS, HTML, Javascript, SQL;.NET Core, jQuery;Microsoft SQL Server;Ninguna de las anteriores
3513;3513;Ninguna de las anteriores;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;.NET Core;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB;Ninguna de las anteriores
3514;3514;Ninguna de las anteriores;CSS, HTML, Javascript, TypeScript;Node.js, React.js, Radix/stitches, vite;Ninguna de las anteriores;Ninguna de las anteriores
3515;3515;Azure, Docker, Kubernetes, Linux, Serverless, Windows Server;.NET, Bash/Shell, C#, Python, SQL;.NET Core, Flask;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Xunit
3516;3516;Amazon Web Services, Docker, Linux, Digital Ocean;CSS, HTML, Javascript, TypeScript;Next.js, Node.js, React.js;MongoDB;Jest
3517;3517;Docker, Google Cloud Platform, HP-UX, Kubernetes, Linux, OpenShift, Solaris, VMWare;Bash/Shell, Java, Perl, PHP, Python, SQL;Angular, jQuery;ElasticSearch, MariaDB, MySQL, Oracle, PostgreSQL, Redis, SQLite;Postman, Puppeteer, SoapUI
3518;3518;Docker, Linux, Keycloak;Javascript, Python;Django, Vue.js, FastAPI;MongoDB, PostgreSQL, Redis;Ninguna de las anteriores
3519;3519;Docker, Linux;Bash/Shell, CSS, Java, Javascript, PHP, SQL;React.js, php slim;MySQL, SQLite;Jest, PHPUnit, Postman
3520;3520;Amazon Web Services, Docker;Go, Python, SQL;Ninguno de los anteriores;Amazon DynamoDB, MySQL, Redis, Teradata;Ninguna de las anteriores
3521;3521;Azure, Docker, Linux, VMWare;Bash/Shell, CSS, HTML, Javascript, PHP;Bootstrap, CodeIgniter, jQuery, Node.js, React.js;MongoDB, MySQL;Jest
3522;3522;Ninguna de las anteriores;SQL;Ninguno de los anteriores;MongoDB, MySQL, Oracle;Ninguna de las anteriores
3523;3523;Amazon Web Services, Kubernetes, Linux;Python;Flask, FASTAPI;Amazon DynamoDB, Amazon Redshift, MongoDB, PostgreSQL;JUnit
3524;3524;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3525;3525;Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux;Groovy, Java, Python;Ninguno de los anteriores;Amazon Redshift, ElasticSearch, MongoDB;Ninguna de las anteriores
3526;3526;Amazon Web Services, Linux;Bash/Shell, Java, Python, SQL;Spring;ElasticSearch, Oracle;Cypress, JUnit
3527;3527;Amazon Web Services;Python;Ninguno de los anteriores;Microsoft SQL Server, Teradata;Ninguna de las anteriores
3528;3528;Azure, Docker, Google Cloud Platform, Kubernetes, Linux, Windows Server;Python;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3529;3529;Amazon Web Services, Docker, Kubernetes, Linux, OpenStack;Bash/Shell;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3530;3530;Docker, Heroku;Bash/Shell, Java, Javascript, Scala, TypeScript;Akka, Node.js;MySQL;JUnit
3531;3531;Google Cloud Platform;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3532;3532;Google Cloud Platform;CSS, HTML, Javascript, PHP, SQL;Bootstrap, jQuery, WordPress;Google Cloud Storage, MongoDB, MySQL;Ninguna de las anteriores
3533;3533;Arduino o similar;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
3534;3534;Amazon Web Services, Azure, Docker, Kubernetes;.NET;.NET Core, Angular;Amazon DynamoDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Jest
3535;3535;Arduino o similar, Docker, Google Cloud Platform, IBM Cloud / Watson, Kubernetes, Linux, Microcontroladores, OpenShift, OpenStack, SAP, VMWare;Arduino, Bash/Shell, HTML, Javascript, PHP, Python, VBA;Node.js, SAP, MAT IQUALL;ElasticSearch, MariaDB, MongoDB;Postman
3536;3536;SAP;ABAP;Ninguno de los anteriores;HANA;Ninguna de las anteriores
3537;3537;Azure, Docker, Kubernetes, Linux, OpenStack, Windows Server;.NET, Bash/Shell, C#, Delphi, Python, SQL, TypeScript;.NET Core, Angular, Flask, Hibernate;ElasticSearch, Microsoft SQL Server, Oracle;Ninguna de las anteriores
3538;3538;Azure, Firebase;Dart;Flutter;Ninguna de las anteriores;Flutter test libraries
3539;3539;Linux;Javascript, PHP, SQL;React.js;Amazon DynamoDB, MySQL, Redis;Postman
3540;3540;Amazon Web Services, Docker, Linux, Windows Server;.NET, C#, Javascript, TypeScript;.NET Core, Angular, Node.js, React.js;Amazon DynamoDB, MariaDB, Microsoft SQL Server, MongoDB, PostgreSQL, Redis;Ninguna de las anteriores
3541;3541;Firebase, Google Cloud Platform;Swift;SwiftUI;MySQL;Ninguna de las anteriores
3542;3542;Linux;CSS, Javascript, TypeScript;React.js;MongoDB;Jest
3543;3543;No lo se;CSS, HTML, Javascript, SQL;No lo se;No sŽ;No sŽ ?Ù?á
3544;3544;Ninguna de las anteriores;Bash/Shell, C++, CSS, HTML, Javascript, SQL;jQuery;Oracle;Postman
3545;3545;Azure, VMWare, Windows Server;C;Ninguno de los anteriores;Google Cloud Storage, Microsoft Azure (Tables, CosmosDB, SQL, etc);Ninguna de las anteriores
3546;3546;Amazon Web Services, Docker, Kubernetes, Linux;Bash/Shell, Python;Ninguno de los anteriores;Amazon RDS/Aurora, MySQL, PostgreSQL, Sybase;Ninguna de las anteriores
3547;3547;Docker, Kubernetes, Linux;Bash/Shell, SQL;Ninguno de los anteriores;ElasticSearch, PostgreSQL;Ninguna de las anteriores
3548;3548;Azure;C#;.NET Core;Microsoft SQL Server;HP UFT
3549;3549;Docker;Go, Java, ;Bootstrap, React.js, Spark;Amazon DynamoDB, ElasticSearch;JUnit
3550;3550;Amazon Web Services, Docker, Kubernetes, Linux, Serverless;Java, Python, Scala;Hadoop, Spark, Spring;Amazon Redshift, Apache Hive, Cassandra, ElasticSearch;JUnit
3551;3551;Amazon Web Services, Docker, Kubernetes, Linux;Python, SQL;Flask, FastAPI;MySQL, Neo4j, Redis;Ninguna de las anteriores
