ID_Trabajo;ID_Encuestado;Dedicacion;TIpo de contrato;Ultimo salario (bruto);Ultimo salario (Neto);Sueldo Dolarizado;Tipo de cambio;Actualizaciones en 2022;Ajuste acumulado;Ultimo ajuste;Trabajo de;Años de experiencia;Cantidad de compañeros;Modalidad;Seniority
3095;3095;Full-Time;Staff (planta permanente);662000;400000;FALSE;0;Tres;87;Octubre;Manager / Director;8;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
3096;3096;Full-Time;Staff (planta permanente);950000;650000;TRUE;338.41;Mí¡s de tres;;Diciembre;Data Scientist;2;De 501 a 1000 personas;100% remoto;Junior
3097;3097;Full-Time;Staff (planta permanente);242000;200500;TRUE;180;Mí¡s de tres;65;Noviembre;BI Analyst / Data Analyst;1.5;De 1001 a 2000 personas;100% remoto;Junior
3098;3098;Full-Time;Staff (planta permanente);260000;215000;FALSE;0;Uno;20;Noviembre;Developer;1;De 101 a 200 personas;100% remoto;Junior
3099;3099;Full-Time;Staff (planta permanente);180000;213000;FALSE;0;Mí¡s de tres;65;Diciembre;Designer;8;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
3100;3100;Full-Time;Staff (planta permanente);550000;330000;FALSE;0;Dos;40;Noviembre;Scrum Master;6;De 1001 a 2000 personas;100% remoto;Senior
3101;3101;Full-Time;Staff (planta permanente);330000;250000;FALSE;0;Mí¡s de tres;94.1;Diciembre;Business Analyst;18;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
3102;3102;Full-Time;Staff (planta permanente);560000;410000;FALSE;0;Dos;30;Septiembre;Developer;0;Mí¡s de 10000 personas;100% remoto;Junior
3103;3103;Full-Time;Staff (planta permanente);140000;100500;FALSE;0;Tres;60;Octubre;Developer;4;De 11  a 50  personas;100% remoto;Semi-Senior
3104;3104;Full-Time;Tercerizado (trabajo a través de consultora o agencia);900000;600000;TRUE;350;No;0;No tuve;Developer;20;De 501 a 1000 personas;100% remoto;Senior
3105;3105;Part-Time;Staff (planta permanente);150000;130000;FALSE;0;Tres;0;Octubre;Developer;3;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
3106;3106;Full-Time;Staff (planta permanente);225743;185K promedio;FALSE;0;Tres;;Diciembre;Developer;2;De 2001a 5000 personas;100% remoto;Junior
3107;3107;Full-Time;Staff (planta permanente);205000;170000;FALSE;0;Tres;57;Diciembre;Developer;3;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
3108;3108;Full-Time;Staff (planta permanente);200000;197500;FALSE;0;Dos;;Octubre;UX Designer;4;De 51 a 100 personas;100% remoto;Semi-Senior
3109;3109;Full-Time;Staff (planta permanente);275000;228000;FALSE;0;Mí¡s de tres;70;Diciembre;BI Analyst / Data Analyst;7;Mí¡s de 10000 personas;100% remoto;Senior
3110;3110;Full-Time;Staff (planta permanente);357962;263722;FALSE;0;Dos;;Diciembre;Developer;2;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Junior
3111;3111;Part-Time;Staff (planta permanente);153000;110000;FALSE;0;Dos;;Julio;Developer;2;De 201 a 500 personas;Hí?brido (presencial y remoto);Junior
3112;3112;Full-Time;Staff (planta permanente);1200000;700000;TRUE;216;Uno;22;Julio;Technical Leader;10;De 2001a 5000 personas;100% remoto;Senior
3113;3113;Full-Time;Staff (planta permanente);1107000;1100000;FALSE;0;No;0;No tuve;Developer;7;De 11  a 50  personas;100% remoto;Senior
3114;3114;Full-Time;Staff (planta permanente);200000;180000;FALSE;0;Dos;;Julio;UX Designer;1;De 11  a 50  personas;100% remoto;Junior
3115;3115;Full-Time;Tercerizado (trabajo a través de consultora o agencia);70000;70000;TRUE;$ 188;Mí¡s de tres;;Enero;HelpDesk;1;De 2 a 10 personas;100% remoto;Junior
3116;3116;Full-Time;Staff (planta permanente);364455.74;267465.4;FALSE;0;Mí¡s de tres;;Diciembre;Developer;4;De 2001a 5000 personas;Hí?brido (presencial y remoto);Semi-Senior
3117;3117;Full-Time;Staff (planta permanente);596000;476000;FALSE;0;Mí¡s de tres;85;Diciembre;Data Engineer;1;De 5001 a 10000 personas;100% remoto;Junior
3118;3118;Full-Time;Staff (planta permanente);352000;276000;FALSE;0;Tres;55;Agosto;Project Manager;3.5;De 11  a 50  personas;100% remoto;Semi-Senior
3119;3119;Full-Time;Remoto (empresa de otro país);986244;920400;TRUE;354;No;0;No tuve;Developer;11;De 11  a 50  personas;100% remoto;Senior
3120;3120;Full-Time;Staff (planta permanente);260000;217000;FALSE;0;No;0;No tuve;Developer;4;De 101 a 200 personas;100% remoto;Semi-Senior
3121;3121;Full-Time;Staff (planta permanente);261000;217000;FALSE;0;Mí¡s de tres;100;Noviembre;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
3122;3122;Full-Time;Staff (planta permanente);505000;375000;FALSE;0;Mí¡s de tres;90;Noviembre;Networking;15;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
3123;3123;Full-Time;Remoto (empresa de otro país);850000;850000;TRUE;360;Uno;;Abril;Developer;3;De 201 a 500 personas;100% remoto;Semi-Senior
3124;3124;Full-Time;Staff (planta permanente);160000;132000;FALSE;0;Uno;17;Octubre;Data Engineer;0;De 101 a 200 personas;100% remoto;Junior
3125;3125;Full-Time;Staff (planta permanente);272000;227000;FALSE;0;Mí¡s de tres;;Octubre;Developer;2;De 2001a 5000 personas;100% remoto;Junior
3126;3126;Full-Time;Staff (planta permanente);657300;336964;FALSE;0;Tres;37;Octubre;Developer;6;De 201 a 500 personas;100% remoto;Senior
3127;3127;Full-Time;Tercerizado (trabajo a través de consultora o agencia);220000;182600;FALSE;0;No;0;No tuve;UX Designer;2;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
3128;3128;Full-Time;Staff (planta permanente);86000;69000;FALSE;0;Mí¡s de tres;40;Diciembre;HelpDesk;14;De 201 a 500 personas;100% presencial;Senior
3129;3129;Full-Time;Staff (planta permanente);463685;301565;FALSE;0;Dos;40;Octubre;BI Analyst / Data Analyst;8;De 5001 a 10000 personas;100% remoto;Senior
3130;3130;Full-Time;Staff (planta permanente);235000;207000;FALSE;0;Dos;;Enero;Developer;2;De 201 a 500 personas;100% remoto;Junior
3131;3131;Full-Time;Staff (planta permanente);95000;80000;FALSE;0;Dos;10;Noviembre;Developer;1;De 51 a 100 personas;100% presencial;Junior
3132;3132;Full-Time;Staff (planta permanente);225000;185000;FALSE;0;Tres;60;Enero;Developer;1.5;De 2001a 5000 personas;100% remoto;Junior
3133;3133;Full-Time;Staff (planta permanente);400000;320000;FALSE;0;Tres;95;Diciembre;Technical Leader;2;De 11  a 50  personas;100% remoto;Junior
3134;3134;Full-Time;Tercerizado (trabajo a través de consultora o agencia);807400;440000;TRUE;367;Uno;10;Mayo;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
3135;3135;Full-Time;Staff (planta permanente);250000;215000;FALSE;0;Dos;30;Diciembre;Analista tecnico;5;De 201 a 500 personas;100% remoto;Semi-Senior
3136;3136;Full-Time;Staff (planta permanente);300000;221000;FALSE;0;Dos;60;Diciembre;Technical Leader;4;De 51 a 100 personas;100% remoto;Semi-Senior
3137;3137;Full-Time;Staff (planta permanente);138518;119000;FALSE;0;Mí¡s de tres;40;Noviembre;HelpDesk;12;De 501 a 1000 personas;100% presencial;Senior
3138;3138;Full-Time;Staff (planta permanente);300000;250000;FALSE;0;Mí¡s de tres;;Noviembre;Sales / Pre-Sales;0;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
3139;3139;Full-Time;Remoto (empresa de otro país);560000;;FALSE;0;No;0;No tuve;UX Writing;0;De 11  a 50  personas;100% remoto;Junior
3140;3140;Full-Time;Staff (planta permanente);950000;620000;TRUE;216;Tres;90;Octubre;Developer;16;Mí¡s de 10000 personas;100% remoto;Senior
3141;3141;Full-Time;Staff (planta permanente);471000;392000;FALSE;0;Mí¡s de tres;;Enero;RPA DEVELOPER;2;De 1001 a 2000 personas;100% remoto;Junior
3142;3142;Full-Time;Staff (planta permanente);590000;410000;FALSE;0;Mí¡s de tres;60;Noviembre;Project Manager;2;De 11  a 50  personas;Hí?brido (presencial y remoto);Junior
3143;3143;Full-Time;Staff (planta permanente);250000;308000;FALSE;0;Uno;;Octubre;BI Analyst / Data Analyst;14;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
3144;3144;Full-Time;Remoto (empresa de otro país);600000;500000;TRUE;365;Dos;5;Julio;Designer;3;De 201 a 500 personas;100% remoto;Semi-Senior
3145;3145;Full-Time;Staff (planta permanente);600000;400000;FALSE;0;Mí¡s de tres;80;Octubre;Developer;10;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
3146;3146;Full-Time;Tercerizado (trabajo a través de consultora o agencia);233000;175000;FALSE;0;Tres;58;Agosto;Data Engineer;2;Mí¡s de 10000 personas;100% remoto;Junior
3147;3147;Full-Time;Tercerizado (trabajo a través de consultora o agencia);350000;278000;FALSE;0;Dos;15;Agosto;Developer;4;De 501 a 1000 personas;100% remoto;Semi-Senior
3148;3148;Full-Time;Remoto (empresa de otro país);500000;500000;TRUE;320;Uno;10;Diciembre;Data Scientist;3;De 2 a 10 personas;100% remoto;Semi-Senior
3149;3149;Full-Time;Staff (planta permanente);496020;317860;FALSE;0;Mí¡s de tres;10;Diciembre;Architect;15;De 501 a 1000 personas;100% remoto;Senior
3150;3150;Full-Time;Staff (planta permanente);1600000;;FALSE;0;No;0;No tuve;SysAdmin / DevOps / SRE;5;De 11  a 50  personas;100% remoto;Semi-Senior
3151;3151;Full-Time;Staff (planta permanente);360000;320000;FALSE;0;Tres;120;Octubre;QA / Tester;9;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
3152;3152;Full-Time;Staff (planta permanente);556000;455000;FALSE;0;Mí¡s de tres;98;Noviembre;Developer;2.5;Mí¡s de 10000 personas;100% remoto;Semi-Senior
3153;3153;Full-Time;Staff (planta permanente);645000;452000;FALSE;0;Tres;70;Octubre;SysAdmin / DevOps / SRE;3;De 2001a 5000 personas;100% remoto;Semi-Senior
3154;3154;Full-Time;Staff (planta permanente);475150;347155;TRUE;330;Uno;11;Octubre;Developer;3;Mí¡s de 10000 personas;100% remoto;Semi-Senior
3155;3155;Full-Time;Staff (planta permanente);350000;295000;FALSE;0;Dos;35;Octubre;Project Manager;16;De 201 a 500 personas;100% remoto;Senior
3156;3156;Full-Time;Remoto (empresa de otro país);260000;250000;FALSE;0;Dos;20;Noviembre;Developer;3;De 51 a 100 personas;100% remoto;Semi-Senior
3157;3157;Full-Time;Staff (planta permanente);680000;410000;FALSE;0;Dos;50;Septiembre;Architect;18;De 101 a 200 personas;100% remoto;Senior
3158;3158;Full-Time;Staff (planta permanente);480000;350000;FALSE;0;Tres;55;Octubre;Developer;4;De 2001a 5000 personas;100% remoto;Semi-Senior
3159;3159;Full-Time;Staff (planta permanente);600000;390000;FALSE;0;Tres;60;Septiembre;Recruiter / HR;15;De 51 a 100 personas;100% remoto;Senior
3160;3160;Full-Time;Staff (planta permanente);420000;290000;FALSE;0;Mí¡s de tres;87;Noviembre;BI Analyst / Data Analyst;7;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
3161;3161;Full-Time;Remoto (empresa de otro país);790000;;FALSE;0;No;0;No tuve;Data Engineer;1;1 (solamente yo);100% remoto;Junior
3162;3162;Full-Time;Remoto (empresa de otro país);420000;350000;TRUE;350;No;0;No tuve;UX Designer;2;De 11  a 50  personas;100% remoto;Junior
3163;3163;Full-Time;Staff (planta permanente);1082000;673197;FALSE;0;Tres;90;Octubre;Technical Leader;6;Mí¡s de 10000 personas;100% remoto;Senior
3164;3164;Full-Time;Staff (planta permanente);99000;99000;FALSE;0;Mí¡s de tres;49;Diciembre;SysAdmin / DevOps / SRE;1;De 201 a 500 personas;100% presencial;Junior
3165;3165;Full-Time;Tercerizado (trabajo a través de consultora o agencia);247000;225000;FALSE;0;Uno;30;Octubre;Business Analyst;4;Mí¡s de 10000 personas;100% remoto;Semi-Senior
3166;3166;Full-Time;Staff (planta permanente);370000;300000;FALSE;0;Tres;140;Octubre;Developer;2;De 101 a 200 personas;100% remoto;Junior
3167;3167;Full-Time;Staff (planta permanente);1362774;761897;TRUE;324.47;No;0;No tuve;Developer;7;De 501 a 1000 personas;100% remoto;Senior
3168;3168;Full-Time;Staff (planta permanente);250000;205000;FALSE;0;Mí¡s de tres;;Noviembre;Developer;5;De 2 a 10 personas;100% presencial;Semi-Senior
3169;3169;Full-Time;Staff (planta permanente);720000;500000;FALSE;0;Tres;67;Octubre;Project Manager;20;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
3170;3170;Full-Time;Staff (planta permanente);975000;650000;FALSE;0;Mí¡s de tres;;Diciembre;Developer;6;De 101 a 200 personas;100% remoto;Senior
3171;3171;Part-Time;Staff (planta permanente);330000;268000;FALSE;0;Mí¡s de tres;60;Diciembre;SysAdmin / DevOps / SRE;10;De 201 a 500 personas;100% remoto;Senior
3172;3172;Full-Time;Staff (planta permanente);249000;206000;FALSE;0;Tres;70;Noviembre;Developer;3;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
3173;3173;Full-Time;Staff (planta permanente);556000;348000;FALSE;0;Dos;68;Octubre;SysAdmin / DevOps / SRE;15;De 201 a 500 personas;100% remoto;Senior
3174;3174;Full-Time;Staff (planta permanente);450000;370000;FALSE;0;Mí¡s de tres;60;Noviembre;Developer;6;De 2001a 5000 personas;100% remoto;Senior
3175;3175;Full-Time;Staff (planta permanente);357716;296000;FALSE;0;Tres;53.5;Diciembre;Developer;4;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
3176;3176;Full-Time;Tercerizado (trabajo a través de consultora o agencia);160000;145000;FALSE;0;Uno;;Septiembre;BI Analyst / Data Analyst;4;Mí¡s de 10000 personas;100% remoto;Semi-Senior
3177;3177;Full-Time;Staff (planta permanente);197000;177000;FALSE;0;Mí¡s de tres;180;Octubre;UX Designer;3;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
3178;3178;Full-Time;Tercerizado (trabajo a través de consultora o agencia);979365;979365;TRUE;327;Uno;13;Agosto;Developer;8;De 201 a 500 personas;100% remoto;Senior
3179;3179;Full-Time;Tercerizado (trabajo a través de consultora o agencia);250000;207500;FALSE;0;Tres;60;Octubre;Developer;1;De 101 a 200 personas;100% remoto;Junior
3180;3180;Full-Time;Staff (planta permanente);202032;167686;FALSE;0;Tres;47;Diciembre;Developer;1;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
3181;3181;Full-Time;Remoto (empresa de otro país);250000;250000;FALSE;0;No;0;No tuve;Developer;10;De 201 a 500 personas;100% remoto;Senior
3182;3182;Full-Time;Staff (planta permanente);400000;380000;FALSE;0;Tres;85;Noviembre;Technical Leader;7;De 1001 a 2000 personas;100% presencial;Senior
3183;3183;Full-Time;Tercerizado (trabajo a través de consultora o agencia);280000;230000;FALSE;0;Dos;21;Septiembre;Analista de riesgos;0;De 11  a 50  personas;Hí?brido (presencial y remoto);Junior
3184;3184;Full-Time;Staff (planta permanente);550000;360000;FALSE;0;Tres;;Noviembre;Manager / Director;25;De 501 a 1000 personas;100% remoto;Senior
3185;3185;Full-Time;Staff (planta permanente);900000;500000;TRUE;178;Dos;0;Septiembre;Business Analyst;10;De 501 a 1000 personas;100% remoto;Senior
3186;3186;Full-Time;Staff (planta permanente);795700;541911;TRUE;183,2;Dos;;Agosto;SysAdmin / DevOps / SRE;6;De 501 a 1000 personas;100% remoto;Senior
3187;3187;Full-Time;Staff (planta permanente);230000;195000;FALSE;0;Dos;;Diciembre;Business Analyst;3;De 101 a 200 personas;100% remoto;Semi-Senior
3188;3188;Full-Time;Staff (planta permanente);1280000;840000;TRUE;200;Mí¡s de tres;32;Octubre;Architect;10;De 501 a 1000 personas;100% remoto;Senior
3189;3189;Full-Time;Staff (planta permanente);160000;130000;FALSE;0;Uno;;Diciembre;QA / Tester;0;De 11  a 50  personas;100% remoto;Junior
3190;3190;Full-Time;Staff (planta permanente);633200;445623;FALSE;0;Tres;89;Octubre;Developer;10;De 201 a 500 personas;100% remoto;Senior
3191;3191;Full-Time;Staff (planta permanente);358400;297400;FALSE;0;Mí¡s de tres;88;Diciembre;Data Scientist;3;De 2 a 10 personas;100% remoto;Semi-Senior
3192;3192;Full-Time;Staff (planta permanente);1200000;690000;FALSE;0;Mí¡s de tres;94;Diciembre;Developer;15;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
3193;3193;Full-Time;Remoto (empresa de otro país);169093;127928;FALSE;0;Tres;;Diciembre;Developer;0;Mí¡s de 10000 personas;100% remoto;Junior
3194;3194;Full-Time;Tercerizado (trabajo a través de consultora o agencia);1000000;900000;FALSE;0;Mí¡s de tres;80;Diciembre;Developer;4;De 101 a 200 personas;100% remoto;Semi-Senior
3195;3195;Full-Time;Staff (planta permanente);402000;270000;FALSE;0;Uno;15;Agosto;UX Designer;5;De 51 a 100 personas;100% remoto;Semi-Senior
3196;3196;Full-Time;Staff (planta permanente);503000;318000;FALSE;0;Tres;30;Diciembre;Developer;15;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
3197;3197;Full-Time;Staff (planta permanente);210000;175000;FALSE;0;Tres;60;Octubre;Developer;3;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
3198;3198;Full-Time;Staff (planta permanente);1200000;720000;FALSE;0;Mí¡s de tres;86;Diciembre;Infosec;12;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
3199;3199;Full-Time;Tercerizado (trabajo a través de consultora o agencia);160000;140000;FALSE;0;Dos;45;Noviembre;BI Analyst / Data Analyst;1;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
3200;3200;Full-Time;Staff (planta permanente);649800;411614,02;FALSE;0;Tres;100;Septiembre;Developer;7;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
3201;3201;Part-Time;Freelance;240000;220000;FALSE;0;Tres;80;Diciembre;Manager / Director;15;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
3202;3202;Full-Time;Staff (planta permanente);463000;250000;FALSE;0;Mí¡s de tres;15;Octubre;Developer;3;De 1001 a 2000 personas;100% remoto;Semi-Senior
3203;3203;Full-Time;Tercerizado (trabajo a través de consultora o agencia);450000;340000;FALSE;0;Dos;92;Diciembre;Developer;10;Mí¡s de 10000 personas;100% remoto;Senior
3204;3204;Full-Time;Staff (planta permanente);680000;460000;FALSE;0;Tres;50;Noviembre;Technical Leader;15;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
3205;3205;Full-Time;Staff (planta permanente);700000;400000;FALSE;0;Tres;106;Noviembre;Architect;11;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
3206;3206;Full-Time;Remoto (empresa de otro país);150000;;TRUE;330;No;0;No tuve;Data Engineer;0;De 2 a 10 personas;100% remoto;Junior
3207;3207;Full-Time;Staff (planta permanente);200000;160000;FALSE;0;Mí¡s de tres;;Diciembre;BI Analyst / Data Analyst;20;De 2001a 5000 personas;100% remoto;Senior
3208;3208;Full-Time;Staff (planta permanente);400371;330000;FALSE;0;Tres;70;Diciembre;Developer;15;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
3209;3209;Full-Time;Staff (planta permanente);550000;250000;FALSE;0;Tres;84;Noviembre;Product Manager;16;Mí¡s de 10000 personas;100% remoto;Senior
3210;3210;Full-Time;Staff (planta permanente);615000;434000;FALSE;0;Tres;27;Octubre;Developer;7;De 201 a 500 personas;100% remoto;Senior
3211;3211;Part-Time;Freelance;100000;90000;TRUE;300;No;40;Septiembre;Developer;1;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
3212;3212;Full-Time;Staff (planta permanente);1135000;790000;FALSE;0;Mí¡s de tres;107;Diciembre;Developer;17;De 501 a 1000 personas;100% remoto;Senior
3213;3213;Full-Time;Staff (planta permanente);592000;368000;FALSE;0;Tres;94;Octubre;Developer;10;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
3214;3214;Full-Time;Staff (planta permanente);700000;340000;FALSE;0;Mí¡s de tres;66;Diciembre;Business Analyst;32;Mí¡s de 10000 personas;100% remoto;Senior
3215;3215;Part-Time;Staff (planta permanente);107256;;FALSE;0;Mí¡s de tres;75;Octubre;Knowledge Base Admin;2;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
3216;3216;Full-Time;Staff (planta permanente);620000;440000;FALSE;0;Mí¡s de tres;89;Diciembre;Business Analyst;7;De 1001 a 2000 personas;100% remoto;Senior
3217;3217;Full-Time;Remoto (empresa de otro país);358000;288000;FALSE;0;No;0;No tuve;Developer;1;Mí¡s de 10000 personas;100% remoto;Junior
3218;3218;Full-Time;Staff (planta permanente);94000;78000;FALSE;0;Uno;25;Octubre;Developer;2;De 11  a 50  personas;100% presencial;Junior
