ID_Encuestado;Lugar de trabajo;;Genero;Nacimiento;Fecha encuesta
2953;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1989;25/12/2022
2954;Argentina;Mendoza;Hombre Cis;1993;23/12/2022
2955;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1979;23/12/2022
2956;Argentina;Buenos Aires;Hombre Cis;1979;27/12/2022
2957;Argentina;Buenos Aires;Hombre Cis;1994;28/12/2022
2958;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1974;8/1/2023
2959;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;30/12/2022
2960;Argentina;Córdoba;Hombre Cis;1994;3/1/2023
2961;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;26/12/2022
2962;Argentina;Santa Fe;Hombre Cis;2000;7/1/2023
2963;Argentina;Buenos Aires;Hombre Cis;1988;28/12/2022
2964;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;16/12/2022
2965;Argentina;Mendoza;Mujer Cis;1982;27/12/2022
2966;Argentina;Santa Fe;Hombre Cis;1981;10/1/2023
2967;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;9/1/2023
2968;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;7/1/2023
2969;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;8/1/2023
2970;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;22/12/2022
2971;Argentina;Córdoba;Hombre Cis;2002;16/12/2022
2972;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;17/12/2022
2973;Argentina;Entre Rí?os;Hombre Cis;1995;20/12/2022
2974;Argentina;Córdoba;Hombre Cis;1976;7/1/2023
2975;Argentina;Córdoba;Hombre Cis;1992;6/1/2023
2976;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;17/12/2022
2977;Argentina;Misiones;Hombre Cis;1988;10/1/2023
2978;Argentina;Ciudad Autónoma de Buenos Aires;;1994;3/1/2023
2979;Argentina;Buenos Aires;Hombre Cis;1980;31/12/2022
2980;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;3/1/2023
2981;Argentina;Santa Fe;Hombre Cis;1987;21/12/2022
2982;Argentina;Córdoba;Hombre Cis;2000;26/12/2022
2983;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;10/1/2023
2984;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1989;2/1/2023
2985;Argentina;San Luis;Hombre Cis;1990;10/1/2023
2986;Argentina;Mendoza;Hombre Cis;1997;22/12/2022
2987;Argentina;Santa Fe;Hombre Cis;1968;1/1/2023
2988;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;2/1/2023
2989;Argentina;Córdoba;Hombre Cis;1999;19/12/2022
2990;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;6/1/2023
2991;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;4/1/2023
2992;Argentina;Entre Rí?os;Hombre Cis;1984;3/1/2023
2993;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;7/1/2023
2994;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;18/12/2022
2995;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;#VALUE!;29/12/2022
2996;Argentina;Buenos Aires;Hombre Cis;1988;30/12/2022
2997;Argentina;Santa Fe;Hombre Cis;1996;27/12/2022
2998;Argentina;Córdoba;Hombre Cis;1988;16/12/2022
2999;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;17/12/2022
3000;Argentina;Córdoba;Hombre Cis;1999;29/12/2022
3001;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;5/1/2023
3002;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;23/12/2022
3003;Argentina;Ciudad Autónoma de Buenos Aires;Agénero;1996;7/1/2023
3004;Argentina;Formosa;Mujer Cis;1979;21/12/2022
3005;Argentina;Buenos Aires;Mujer Cis;2003;8/1/2023
3006;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;21/12/2022
3007;Argentina;Buenos Aires;Hombre Cis;1977;4/1/2023
3008;Argentina;Ciudad Autónoma de Buenos Aires;;2002;25/12/2022
3009;Argentina;Mendoza;Hombre Cis;1973;26/12/2022
3010;Argentina;Mendoza;;1986;31/12/2022
3011;Argentina;Salta;Hombre Cis;1993;5/1/2023
3012;Argentina;Buenos Aires;Mujer Cis;1998;16/12/2022
3013;Argentina;Santiago del Estero;Prefiero No Decir;1988;3/1/2023
3014;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;21/12/2022
3015;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;17/12/2022
3016;Argentina;Santa Fe;Hombre Cis;1978;18/12/2022
3017;Argentina;Buenos Aires;Hombre Cis;1988;30/12/2022
3018;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;7/1/2023
3019;Argentina;Córdoba;Hombre Cis;1988;8/1/2023
3020;Argentina;Misiones;Hombre Cis;1985;22/12/2022
3021;Argentina;Santa Fe;Mujer Cis;1986;31/12/2022
3022;Argentina;Buenos Aires;Hombre Cis;2001;2/1/2023
3023;Argentina;Buenos Aires;Hombre Cis;1994;3/1/2023
3024;Argentina;Buenos Aires;Hombre Cis;1989;18/12/2022
3025;Argentina;Chaco;Hombre Cis;1992;4/1/2023
3026;Argentina;Ciudad Autónoma de Buenos Aires;No Binarie;1994;23/12/2022
3027;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;6/1/2023
3028;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;3/1/2023
3029;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;18/12/2022
3030;Argentina;Buenos Aires;Mujer Cis;1983;19/12/2022
3031;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1973;7/1/2023
3032;Argentina;Córdoba;Hombre Cis;1999;25/12/2022
3033;Argentina;Mendoza;Mujer Cis;1980;22/12/2022
3034;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;1/1/2023
3035;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;3/1/2023
3036;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;3/1/2023
3037;Argentina;Santa Fe;Prefiero No Decir;1993;20/12/2022
3038;Argentina;Chaco;Hombre Cis;1986;4/1/2023
3039;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;21/12/2022
3040;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1972;17/12/2022
3041;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1977;10/1/2023
3042;Argentina;Corrientes;Hombre Cis;2002;16/12/2022
3043;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;3/1/2023
3044;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;20/12/2022
3045;Argentina;Buenos Aires;Hombre Cis;1999;24/12/2022
3046;Argentina;Buenos Aires;Mujer Cis;2000;21/12/2022
3047;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;30/12/2022
3048;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;10/1/2023
3049;Argentina;Santa Fe;Hombre Cis;1988;4/1/2023
3050;Argentina;Córdoba;Hombre Cis;1990;22/12/2022
3051;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;22/12/2022
3052;Argentina;Buenos Aires;Hombre Cis;2000;4/1/2023
3053;Argentina;Santa Fe;Mujer Cis;1992;7/1/2023
3054;Argentina;Santa Fe;Hombre Cis;1992;8/1/2023
3055;Argentina;Córdoba;Hombre Cis;1985;3/1/2023
3056;Argentina;Buenos Aires;Hombre Cis;1997;9/1/2023
3057;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1999;31/12/2022
3058;Argentina;Buenos Aires;Mujer Cis;1993;8/1/2023
3059;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;19/12/2022
3060;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2003;7/1/2023
3061;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;29/12/2022
3062;Argentina;Santa Fe;Hombre Cis;1993;2/1/2023
3063;Argentina;Córdoba;Hombre Cis;1986;4/1/2023
3064;Argentina;Mendoza;Hombre Cis;1997;8/1/2023
3065;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;22/12/2022
3066;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;20/12/2022
3067;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;29/12/2022
3068;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1995;7/1/2023
3069;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;17/12/2022
3070;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1988;23/12/2022
3071;Argentina;Córdoba;Hombre Cis;1995;16/12/2022
3072;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1983;29/12/2022
3073;Argentina;San Juan;Hombre Cis;1997;31/12/2022
3074;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;26/12/2022
3075;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;4/1/2023
3076;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;7/1/2023
3077;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;25/12/2022
3078;Argentina;Buenos Aires;Mujer Cis;1990;6/1/2023
3079;Argentina;Rí?o Negro;Hombre Cis;1998;22/12/2022
3080;Argentina;Córdoba;Hombre Cis;1987;16/12/2022
3081;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;3/1/2023
3082;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;26/12/2022
3083;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;3/1/2023
3084;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;27/12/2022
3085;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;24/12/2022
3086;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;8/1/2023
3087;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;29/12/2022
3088;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;8/1/2023
3089;Argentina;Salta;Hombre Cis;1988;1/1/2023
3090;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;1/1/2023
3091;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;24/12/2022
3092;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;7/1/2023
3093;Argentina;Mendoza;Hombre Cis;1989;18/12/2022
3094;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;23/12/2022
3095;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;21/12/2022
3096;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;18/12/2022
3097;Argentina;Buenos Aires;Mujer Cis;1998;23/12/2022
3098;Argentina;Neuquén;Hombre Cis;2000;10/1/2023
3099;Argentina;Buenos Aires;Hombre Cis;1991;28/12/2022
3100;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;25/12/2022
3101;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;9/1/2023
3102;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;31/12/2022
3103;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;20/12/2022
3104;Argentina;Buenos Aires;Hombre Cis;1974;9/1/2023
3105;Argentina;Buenos Aires;Hombre Cis;2001;16/12/2022
3106;Argentina;Buenos Aires;Hombre Cis;1997;8/1/2023
3107;Argentina;Entre Rí?os;Hombre Cis;1987;6/1/2023
3108;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1982;19/12/2022
3109;Argentina;Córdoba;Hombre Cis;1994;3/1/2023
3110;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;3/1/2023
3111;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;2/1/2023
3112;Argentina;Buenos Aires;Prefiero No Decir;1989;2/1/2023
3113;Argentina;Buenos Aires;Hombre Cis;1995;31/12/2022
3114;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;5/1/2023
3115;Argentina;Santa Fe;Hombre Cis;1998;8/1/2023
3116;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1988;16/12/2022
3117;Argentina;Mendoza;Hombre Cis;1987;28/12/2022
3118;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2000;28/12/2022
3119;Argentina;Buenos Aires;Hombre Cis;1991;3/1/2023
3120;Argentina;Córdoba;Hombre Cis;2000;16/12/2022
3121;Argentina;Ciudad Autónoma de Buenos Aires;;1992;7/1/2023
3122;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;16/12/2022
3123;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;10/1/2023
3124;Argentina;Córdoba;Mujer Cis;1993;21/12/2022
3125;Argentina;Buenos Aires;Hombre Cis;1992;10/1/2023
3126;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;6/1/2023
3127;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;17/12/2022
3128;Argentina;Mendoza;Hombre Cis;1989;21/12/2022
3129;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;22/12/2022
3130;Argentina;Santa Fe;Hombre Cis;1996;18/12/2022
3131;Argentina;Santa Fe;Hombre Cis;2000;4/1/2023
3132;Argentina;Buenos Aires;Hombre Cis;2002;1/1/2023
3133;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;6/1/2023
3134;Argentina;Buenos Aires;Hombre Cis;2001;4/1/2023
3135;Argentina;Córdoba;Hombre Cis;1984;8/1/2023
3136;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;27/12/2022
3137;Argentina;Jujuy;Hombre Cis;1994;6/1/2023
3138;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;4/1/2023
3139;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;3/1/2023
3140;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;20/12/2022
3141;Argentina;Córdoba;Mujer Cis;1984;5/1/2023
3142;Argentina;Salta;Hombre Cis;1992;7/1/2023
3143;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;8/1/2023
3144;Argentina;Córdoba;Mujer Cis;1991;27/12/2022
3145;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;30/12/2022
3146;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2004;9/1/2023
3147;Argentina;Ciudad Autónoma de Buenos Aires;;1994;25/12/2022
3148;Argentina;Córdoba;Hombre Cis;1997;2/1/2023
3149;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;29/12/2022
3150;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;1/1/2023
3151;Argentina;Santa Fe;Hombre Cis;1993;20/12/2022
3152;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;17/12/2022
3153;Argentina;Buenos Aires;Mujer Cis;1989;18/12/2022
3154;Argentina;Santa Fe;Hombre Cis;2001;22/12/2022
3155;Argentina;Córdoba;Mujer Cis;1989;27/12/2022
3156;Argentina;Buenos Aires;Hombre Cis;1990;23/12/2022
3157;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;25/12/2022
3158;Argentina;Córdoba;Hombre Cis;1997;23/12/2022
3159;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;3/1/2023
3160;Argentina;Santa Fe;Hombre Cis;1994;4/1/2023
3161;Argentina;Salta;Prefiero No Decir;1993;23/12/2022
3162;Argentina;Córdoba;Hombre Cis;1995;7/1/2023
3163;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1991;17/12/2022
3164;Argentina;Entre Rí?os;Hombre Cis;1997;3/1/2023
3165;Argentina;Entre Rí?os;Prefiero No Decir;1998;26/12/2022
3166;Argentina;Santa Fe;Hombre Cis;1998;23/12/2022
3167;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1995;6/1/2023
3168;Argentina;Salta;Hombre Cis;1990;25/12/2022
3169;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1978;10/1/2023
3170;Argentina;Buenos Aires;Hombre Cis;1986;9/1/2023
3171;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;3/1/2023
3172;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1975;23/12/2022
3173;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;2/1/2023
3174;Argentina;Córdoba;Mujer Cis;1992;2/1/2023
3175;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;31/12/2022
3176;Argentina;Buenos Aires;Mujer Cis;1990;3/1/2023
3177;Argentina;San Juan;Hombre Cis;1989;6/1/2023
3178;Argentina;Buenos Aires;Hombre Cis;1994;20/12/2022
3179;Argentina;Buenos Aires;Hombre Cis;1989;8/1/2023
3180;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;27/12/2022
3181;Argentina;Buenos Aires;Mujer Cis;1989;27/12/2022
3182;Argentina;Buenos Aires;Hombre Cis;1977;2/1/2023
3183;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;17/12/2022
3184;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;6/1/2023
3185;Argentina;Ciudad Autónoma de Buenos Aires;;1994;2/1/2023
3186;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;28/12/2022
3187;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1996;19/12/2022
3188;Argentina;Córdoba;;1982;19/12/2022
3189;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;31/12/2022
3190;Argentina;Jujuy;Hombre Cis;1989;22/12/2022
3191;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;8/1/2023
3192;Argentina;Ciudad Autónoma de Buenos Aires;;1985;7/1/2023
3193;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1998;22/12/2022
3194;Argentina;Córdoba;Hombre Cis;1995;26/12/2022
3195;Argentina;Córdoba;Hombre Cis;1987;9/1/2023
3196;Argentina;Buenos Aires;Hombre Cis;1975;16/12/2022
3197;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;9/1/2023
3198;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1988;8/1/2023
3199;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2003;26/12/2022
3200;Argentina;Entre Rí?os;Hombre Cis;1993;8/1/2023
3201;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1985;9/1/2023
3202;Argentina;Buenos Aires;Mujer Cis;1996;7/1/2023
3203;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;27/12/2022
3204;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;21/12/2022
3205;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;1/1/2023
3206;Argentina;Santa Fe;Hombre Cis;1992;30/12/2022
3207;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1974;25/12/2022
3208;Argentina;Salta;Prefiero No Decir;1986;27/12/2022
3209;Argentina;Buenos Aires;Hombre Cis;1983;7/1/2023
3210;Argentina;La Rioja;Hombre Cis;1993;5/1/2023
3211;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;20/12/2022
3212;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;3/1/2023
3213;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;21/12/2022
3214;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1969;22/12/2022
3215;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;5/1/2023
3216;Argentina;Buenos Aires;Hombre Cis;1985;19/12/2022
3217;Argentina;Salta;Mujer Cis;1995;1/1/2023
3218;Argentina;Buenos Aires;;1998;18/12/2022
3219;Argentina;Córdoba;Hombre Cis;1988;8/1/2023
3220;Argentina;Córdoba;Hombre Cis;1992;22/12/2022
3221;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;18/12/2022
3222;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;26/12/2022
3223;Argentina;Chaco;Hombre Cis;1992;31/12/2022
3224;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;2/1/2023
3225;Argentina;Tierra del Fuego;Hombre Cis;2001;3/1/2023
3226;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;25/12/2022
3227;Argentina;Santa Fe;Hombre Cis;1977;5/1/2023
3228;Argentina;Mendoza;Hombre Cis;1993;2/1/2023
3229;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;18/12/2022
3230;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1989;28/12/2022
3231;Argentina;Buenos Aires;Hombre Cis;1977;30/12/2022
3232;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1984;8/1/2023
3233;Argentina;Santa Fe;Hombre Cis;2002;9/1/2023
3234;Argentina;Buenos Aires;Hombre Cis;2000;27/12/2022
3235;Argentina;Buenos Aires;Mujer Cis;1974;10/1/2023
3236;Argentina;Buenos Aires;Mujer Cis;1994;28/12/2022
3237;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;5/1/2023
3238;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1999;25/12/2022
3239;Argentina;Córdoba;Hombre Cis;2000;10/1/2023
3240;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;30/12/2022
3241;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1977;22/12/2022
3242;Argentina;Salta;Hombre Cis;1992;27/12/2022
3243;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;6/1/2023
3244;Argentina;Buenos Aires;Hombre Cis;1990;18/12/2022
3245;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1971;25/12/2022
3246;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;18/12/2022
3247;Argentina;Chubut;Mujer Cis;1994;28/12/2022
3248;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1998;25/12/2022
3249;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;18/12/2022
3250;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;30/12/2022
3251;Argentina;Buenos Aires;Hombre Cis;1981;9/1/2023
3252;Argentina;Santa Fe;Hombre Cis;2001;2/1/2023
3253;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;31/12/2022
3254;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;25/12/2022
3255;Argentina;Córdoba;Hombre Cis;1981;10/1/2023
3256;Argentina;Buenos Aires;Hombre Cis;2001;24/12/2022
3257;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;25/12/2022
3258;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;4/1/2023
3259;Argentina;Córdoba;Hombre Cis;1998;1/1/2023
3260;Argentina;Catamarca;Mujer Cis;1995;4/1/2023
3261;Argentina;Buenos Aires;Hombre Cis;1981;10/1/2023
3262;Argentina;Buenos Aires;Mujer Cis;1997;16/12/2022
3263;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;8/1/2023
3264;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;16/12/2022
3265;Argentina;Santa Fe;Mujer Cis;1994;29/12/2022
3266;Argentina;Buenos Aires;Hombre Cis;1987;24/12/2022
3267;Argentina;Buenos Aires;Hombre Cis;1993;22/12/2022
3268;Argentina;Buenos Aires;Hombre Cis;2000;23/12/2022
3269;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;17/12/2022
3270;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;5/1/2023
3271;Argentina;Jujuy;Hombre Cis;1985;29/12/2022
3272;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;16/12/2022
3273;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1973;24/12/2022
3274;Argentina;Santa Fe;Hombre Cis;1989;3/1/2023
3275;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;29/12/2022
3276;Argentina;Buenos Aires;Hombre Cis;1983;27/12/2022
3277;Argentina;Tucumí¡n;Hombre Cis;1983;4/1/2023
3278;Argentina;Buenos Aires;Mujer Cis;1989;3/1/2023
3279;Argentina;Santa Fe;Mujer Cis;1990;24/12/2022
3280;Argentina;Mendoza;Hombre Cis;1998;22/12/2022
3281;Argentina;Buenos Aires;Hombre Cis;1989;18/12/2022
3282;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;21/12/2022
3283;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;30/12/2022
3284;Argentina;La Pampa;Prefiero No Decir;1974;27/12/2022
3285;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;9/1/2023
3286;Argentina;Santa Fe;Hombre Cis;2000;4/1/2023
3287;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;20/12/2022
3288;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;6/1/2023
3289;Argentina;Corrientes;Hombre Cis;1987;22/12/2022
3290;Argentina;Buenos Aires;Hombre Cis;1995;26/12/2022
3291;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;9/1/2023
3292;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1998;19/12/2022
3293;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;30/12/2022
3294;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;19/12/2022
3295;Argentina;Buenos Aires;Mujer Cis;1999;31/12/2022
3296;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;9/1/2023
3297;Argentina;Entre Rí?os;Hombre Cis;1993;23/12/2022
3298;Argentina;Buenos Aires;Hombre Cis;1984;30/12/2022
3299;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1973;31/12/2022
3300;Argentina;Ciudad Autónoma de Buenos Aires;;1976;25/12/2022
3301;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1988;23/12/2022
3302;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;10/1/2023
3303;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1964;20/12/2022
3304;Argentina;Mendoza;Hombre Cis;1991;7/1/2023
3305;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;24/12/2022
3306;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;9/1/2023
3307;Argentina;Buenos Aires;Hombre Cis;1972;26/12/2022
3308;Argentina;Buenos Aires;Hombre Cis;1986;19/12/2022
3309;Argentina;Córdoba;Mujer Cis;1992;28/12/2022
